Date,Customer_ID,Shop_ID,Shop_Name,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Payment_Method,Customer_Type,Rating
2025-03-09,C0409,S004,Mobile Zone,Electronics,Smart Watch,1,2999,10,2699.1,UPI,Member,4
2025-03-10,C0447,S002,Style Point,Fashion,Jeans,3,1499,5,4272.15,Card,Non-Member,3
2025-03-10,C0172,S003,Tech World,Electronics,Keyboard,2,1299,20,2078.4,Card,Member,3
2025-03-11,C0328,S006,Beauty Corner,Beauty,Face Wash,3,399,20,957.6,Card,Non-Member,3
2025-03-12,C0269,S007,Sports Arena,Sports,Football,1,899,0,899.0,UPI,Member,5
2025-03-13,C0170,S008,Book House,Books,Business Book,2,699,15,1188.3,Cash,Member,5
2025-03-14,C0144,S006,Beauty Corner,Beauty,Face Wash,2,399,10,718.2,Card,Non-Member,4
2025-03-14,C0220,S007,Sports Arena,Sports,Yoga Mat,1,799,10,719.1,Cash,Member,4
2025-03-14,C0331,S007,Sports Arena,Sports,Skipping Rope,2,299,15,508.3,UPI,Non-Member,4
2025-03-15,C0056,S007,Sports Arena,Sports,Football,1,899,15,764.15,Cash,Member,4
2025-03-15,C0228,S006,Beauty Corner,Beauty,Lip Balm,1,249,5,236.55,UPI,Member,5
2025-03-16,C0341,S003,Tech World,Electronics,Smart Watch,3,2999,5,8547.15,UPI,Member,4
2025-03-16,C0141,S003,Tech World,Electronics,Keyboard,2,1299,10,2338.2,Cash,Member,4
2025-03-17,C0218,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,15,2208.3,Card,Member,5
2025-03-17,C0052,S008,Book House,Books,Novel,2,399,0,798.0,Card,Member,4
2025-03-17,C0396,S007,Sports Arena,Sports,Yoga Mat,1,799,10,719.1,UPI,Non-Member,5
2025-03-18,C0089,S006,Beauty Corner,Beauty,Perfume,2,999,15,1698.3,UPI,Non-Member,4
2025-03-18,C0325,S001,Fashion Hub,Fashion,T-Shirt,1,799,20,639.2,UPI,Member,5
2025-03-18,C0255,S008,Book House,Books,Novel,1,399,5,379.05,UPI,Non-Member,5
2025-03-19,C0327,S007,Sports Arena,Sports,Sports Shoes,2,2499,20,3998.4,UPI,Member,4
2025-03-19,C0033,S001,Fashion Hub,Fashion,Shirt,1,999,15,849.15,Card,Member,4
2025-03-19,C0301,S007,Sports Arena,Sports,Yoga Mat,1,799,20,639.2,Cash,Member,4
2025-03-19,C0215,S008,Book House,Books,Business Book,1,699,10,629.1,Cash,Member,5
2025-03-19,C0113,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Member,5
2025-03-20,C0364,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,20,2078.4,Card,Member,4
2025-03-20,C0298,S002,Style Point,Fashion,Sneakers,1,1999,0,1999.0,Card,Member,5
2025-03-20,C0476,S002,Style Point,Fashion,Jeans,1,1499,0,1499.0,Cash,Non-Member,3
2025-03-21,C0108,S002,Style Point,Fashion,T-Shirt,1,799,0,799.0,Cash,Non-Member,4
2025-03-21,C0232,S002,Style Point,Fashion,T-Shirt,1,799,0,799.0,Cash,Non-Member,3
2025-03-22,C0474,S002,Style Point,Fashion,Sneakers,1,1999,10,1799.1,UPI,Member,4
2025-03-22,C0416,S007,Sports Arena,Sports,Skipping Rope,1,299,20,239.2,UPI,Non-Member,4
2025-03-22,C0390,S004,Mobile Zone,Electronics,Smart Watch,2,2999,10,5398.2,UPI,Member,5
2025-03-23,C0016,S001,Fashion Hub,Fashion,T-Shirt,2,799,15,1358.3,Cash,Member,5
2025-03-24,C0192,S002,Style Point,Fashion,Jeans,1,1499,10,1349.1,Card,Non-Member,4
2025-03-25,C0481,S004,Mobile Zone,Electronics,Headphones,1,1499,15,1274.15,Card,Member,3
2025-03-25,C0074,S002,Style Point,Fashion,Jacket,2,2499,0,4998.0,Cash,Non-Member,4
2025-03-26,C0045,S007,Sports Arena,Sports,Sports Shoes,1,2499,15,2124.15,Cash,Non-Member,5
2025-03-27,C0206,S007,Sports Arena,Sports,Cricket Bat,3,1999,15,5097.45,Card,Non-Member,4
2025-03-27,C0428,S005,Home Needs,Home & Lifestyle,Cushion,1,499,0,499.0,Cash,Non-Member,4
2025-03-27,C0428,S003,Tech World,Electronics,Power Bank,2,999,5,1898.1,Cash,Non-Member,5
2025-03-29,C0291,S001,Fashion Hub,Fashion,Shirt,2,999,20,1598.4,Card,Member,4
2025-03-29,C0155,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,UPI,Non-Member,5
2025-03-29,C0412,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Member,4
2025-03-30,C0236,S006,Beauty Corner,Beauty,Face Wash,1,399,5,379.05,Cash,Member,4
2025-03-30,C0394,S004,Mobile Zone,Electronics,Headphones,1,1499,10,1349.1,Cash,Member,4
2025-03-31,C0315,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,0,2097.0,UPI,Non-Member,4
2025-04-01,C0408,S001,Fashion Hub,Fashion,Jacket,1,2499,15,2124.15,Cash,Member,4
2025-04-01,C0366,S005,Home Needs,Home & Lifestyle,Cushion,1,499,5,474.05,UPI,Member,5
2025-04-02,C0406,S007,Sports Arena,Sports,Football,1,899,20,719.2,Cash,Member,4
2025-04-02,C0318,S003,Tech World,Electronics,Keyboard,3,1299,10,3507.3,UPI,Member,3
2025-04-03,C0058,S003,Tech World,Electronics,Headphones,3,1499,5,4272.15,Cash,Non-Member,4
2025-04-03,C0487,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,Card,Member,4
2025-04-04,C0440,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,0,3598.0,UPI,Member,4
2025-04-04,C0401,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,10,1887.3,Cash,Member,4
2025-04-04,C0320,S003,Tech World,Electronics,Smart Watch,2,2999,5,5698.1,UPI,Non-Member,4
2025-04-05,C0181,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,5,1709.05,Cash,Member,4
2025-04-05,C0196,S002,Style Point,Fashion,T-Shirt,1,799,20,639.2,Cash,Non-Member,3
2025-04-05,C0220,S001,Fashion Hub,Fashion,T-Shirt,2,799,10,1438.2,UPI,Member,5
2025-04-06,C0072,S005,Home Needs,Home & Lifestyle,Lamp,1,899,0,899.0,Card,Non-Member,4
2025-04-07,C0434,S001,Fashion Hub,Fashion,T-Shirt,1,799,0,799.0,Cash,Member,4
2025-04-08,C0144,S001,Fashion Hub,Fashion,T-Shirt,1,799,0,799.0,Card,Non-Member,5
2025-04-08,C0349,S001,Fashion Hub,Fashion,Jacket,1,2499,20,1999.2,Cash,Non-Member,4
2025-04-08,C0275,S008,Book House,Books,Children Book,2,299,5,568.1,UPI,Member,4
2025-04-08,C0295,S008,Book House,Books,Children Book,1,299,0,299.0,Card,Non-Member,4
2025-04-09,C0208,S006,Beauty Corner,Beauty,Face Wash,1,399,10,359.1,Cash,Non-Member,4
2025-04-09,C0239,S003,Tech World,Electronics,Keyboard,2,1299,0,2598.0,Cash,Member,3
2025-04-10,C0089,S001,Fashion Hub,Fashion,Sneakers,3,1999,20,4797.6,Cash,Member,4
2025-04-10,C0080,S004,Mobile Zone,Electronics,Smart Watch,1,2999,10,2699.1,UPI,Non-Member,5
2025-04-11,C0285,S004,Mobile Zone,Electronics,Headphones,1,1499,5,1424.05,UPI,Member,4
2025-04-11,C0087,S003,Tech World,Electronics,Power Bank,1,999,10,899.1,UPI,Non-Member,5
2025-04-12,C0454,S007,Sports Arena,Sports,Cricket Bat,1,1999,10,1799.1,Card,Member,4
2025-04-12,C0179,S003,Tech World,Electronics,Keyboard,1,1299,10,1169.1,UPI,Member,5
2025-04-12,C0354,S003,Tech World,Electronics,Keyboard,1,1299,15,1104.15,Card,Non-Member,4
2025-04-12,C0201,S001,Fashion Hub,Fashion,Sneakers,2,1999,20,3198.4,UPI,Non-Member,4
2025-04-12,C0415,S001,Fashion Hub,Fashion,Shirt,2,999,15,1698.3,UPI,Non-Member,5
2025-04-12,C0220,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,20,2878.4,Cash,Non-Member,5
2025-04-13,C0212,S003,Tech World,Electronics,Keyboard,2,1299,10,2338.2,UPI,Non-Member,4
2025-04-14,C0350,S007,Sports Arena,Sports,Football,1,899,0,899.0,Card,Member,5
2025-04-14,C0298,S003,Tech World,Electronics,Headphones,1,1499,5,1424.05,Card,Non-Member,3
2025-04-15,C0452,S006,Beauty Corner,Beauty,Face Wash,1,399,10,359.1,Cash,Non-Member,5
2025-04-15,C0034,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,15,3312.45,UPI,Member,5
2025-04-16,C0074,S008,Book House,Books,Novel,2,399,10,718.2,UPI,Member,5
2025-04-17,C0010,S004,Mobile Zone,Electronics,Power Bank,1,999,0,999.0,UPI,Non-Member,5
2025-04-17,C0252,S006,Beauty Corner,Beauty,Shampoo,1,499,10,449.1,Card,Member,3
2025-04-17,C0434,S001,Fashion Hub,Fashion,Jeans,1,1499,5,1424.05,Cash,Member,5
2025-04-17,C0447,S003,Tech World,Electronics,Keyboard,1,1299,5,1234.05,UPI,Non-Member,4
2025-04-17,C0481,S008,Book House,Books,Notebook,2,199,0,398.0,Card,Member,5
2025-04-18,C0031,S006,Beauty Corner,Beauty,Moisturizer,1,599,15,509.15,Cash,Member,5
2025-04-19,C0324,S008,Book House,Books,Children Book,3,299,0,897.0,Card,Member,4
2025-04-19,C0143,S003,Tech World,Electronics,Power Bank,1,999,0,999.0,Cash,Member,4
2025-04-19,C0059,S002,Style Point,Fashion,Sneakers,2,1999,0,3998.0,Cash,Non-Member,4
2025-04-19,C0423,S004,Mobile Zone,Electronics,Power Bank,3,999,5,2847.15,Cash,Member,5
2025-04-20,C0063,S001,Fashion Hub,Fashion,Jacket,3,2499,20,5997.6,UPI,Non-Member,3
2025-04-20,C0462,S001,Fashion Hub,Fashion,Sneakers,1,1999,10,1799.1,UPI,Non-Member,5
2025-04-20,C0251,S007,Sports Arena,Sports,Sports Shoes,1,2499,5,2374.05,Cash,Member,3
2025-04-20,C0005,S006,Beauty Corner,Beauty,Moisturizer,3,599,5,1707.15,UPI,Non-Member,4
2025-04-21,C0331,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Card,Member,4
2025-04-22,C0369,S007,Sports Arena,Sports,Cricket Bat,2,1999,20,3198.4,Cash,Member,3
2025-04-22,C0125,S008,Book House,Books,Magazine,1,149,0,149.0,UPI,Non-Member,4
2025-04-23,C0053,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Cash,Non-Member,4
2025-04-24,C0288,S007,Sports Arena,Sports,Yoga Mat,3,799,20,1917.6,Card,Non-Member,5
2025-04-26,C0392,S006,Beauty Corner,Beauty,Face Wash,2,399,15,678.3,UPI,Non-Member,4
2025-04-27,C0187,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,Card,Non-Member,5
2025-04-27,C0397,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,Cash,Non-Member,4
2025-04-27,C0262,S007,Sports Arena,Sports,Yoga Mat,3,799,0,2397.0,Cash,Non-Member,5
2025-04-28,C0461,S006,Beauty Corner,Beauty,Lip Balm,1,249,15,211.65,Cash,Non-Member,4
2025-04-29,C0140,S002,Style Point,Fashion,Jeans,1,1499,15,1274.15,Card,Non-Member,3
2025-04-29,C0211,S006,Beauty Corner,Beauty,Shampoo,2,499,0,998.0,UPI,Member,4
2025-04-30,C0191,S004,Mobile Zone,Electronics,Keyboard,1,1299,15,1104.15,Card,Non-Member,4
2025-05-01,C0211,S008,Book House,Books,Novel,1,399,15,339.15,Card,Member,5
2025-05-04,C0403,S003,Tech World,Electronics,Power Bank,1,999,0,999.0,Cash,Member,4
2025-05-05,C0283,S007,Sports Arena,Sports,Skipping Rope,1,299,10,269.1,Card,Member,4
2025-05-05,C0341,S001,Fashion Hub,Fashion,T-Shirt,1,799,5,759.05,UPI,Member,3
2025-05-05,C0273,S004,Mobile Zone,Electronics,Bluetooth Speaker,2,1799,20,2878.4,UPI,Non-Member,4
2025-05-05,C0255,S005,Home Needs,Home & Lifestyle,Bottle,3,399,0,1197.0,UPI,Non-Member,5
2025-05-06,C0396,S003,Tech World,Electronics,Keyboard,2,1299,0,2598.0,Card,Member,3
2025-05-06,C0376,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Card,Member,5
2025-05-07,C0192,S006,Beauty Corner,Beauty,Shampoo,3,499,15,1272.45,Cash,Non-Member,3
2025-05-07,C0338,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,10,629.1,UPI,Member,5
2025-05-07,C0157,S001,Fashion Hub,Fashion,Jeans,1,1499,20,1199.2,Cash,Member,3
2025-05-08,C0132,S003,Tech World,Electronics,Keyboard,1,1299,15,1104.15,Card,Member,5
2025-05-08,C0004,S007,Sports Arena,Sports,Football,3,899,20,2157.6,Card,Non-Member,5
2025-05-08,C0305,S006,Beauty Corner,Beauty,Shampoo,1,499,10,449.1,Card,Member,5
2025-05-08,C0050,S008,Book House,Books,Children Book,1,299,5,284.05,UPI,Member,5
2025-05-09,C0436,S007,Sports Arena,Sports,Football,3,899,20,2157.6,Cash,Member,4
2025-05-11,C0316,S007,Sports Arena,Sports,Cricket Bat,1,1999,5,1899.05,Card,Non-Member,3
2025-05-11,C0328,S002,Style Point,Fashion,Shirt,1,999,5,949.05,Cash,Non-Member,5
2025-05-12,C0364,S007,Sports Arena,Sports,Yoga Mat,3,799,20,1917.6,Cash,Member,5
2025-05-13,C0028,S004,Mobile Zone,Electronics,Power Bank,2,999,5,1898.1,Cash,Member,4
2025-05-13,C0009,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Card,Non-Member,5
2025-05-14,C0093,S001,Fashion Hub,Fashion,Shirt,3,999,20,2397.6,UPI,Member,5
2025-05-14,C0145,S005,Home Needs,Home & Lifestyle,Bottle,2,399,0,798.0,Cash,Member,3
2025-05-15,C0063,S006,Beauty Corner,Beauty,Perfume,1,999,20,799.2,UPI,Member,3
2025-05-16,C0476,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,UPI,Non-Member,5
2025-05-16,C0455,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,UPI,Member,5
2025-05-16,C0080,S001,Fashion Hub,Fashion,Sneakers,1,1999,20,1599.2,UPI,Non-Member,5
2025-05-17,C0401,S005,Home Needs,Home & Lifestyle,Lamp,2,899,0,1798.0,Cash,Member,4
2025-05-17,C0255,S005,Home Needs,Home & Lifestyle,Bottle,1,399,15,339.15,Card,Member,4
2025-05-19,C0202,S007,Sports Arena,Sports,Sports Shoes,2,2499,0,4998.0,UPI,Non-Member,5
2025-05-19,C0239,S006,Beauty Corner,Beauty,Face Wash,3,399,20,957.6,Cash,Non-Member,4
2025-05-20,C0334,S002,Style Point,Fashion,Jeans,3,1499,5,4272.15,UPI,Non-Member,3
2025-05-22,C0126,S001,Fashion Hub,Fashion,Jacket,1,2499,15,2124.15,Cash,Non-Member,3
2025-05-23,C0390,S006,Beauty Corner,Beauty,Shampoo,1,499,0,499.0,Cash,Member,3
2025-05-23,C0237,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,15,3058.3,Cash,Non-Member,5
2025-05-24,C0473,S006,Beauty Corner,Beauty,Lip Balm,3,249,5,709.65,Cash,Member,5
2025-05-24,C0365,S008,Book House,Books,Novel,1,399,20,319.2,UPI,Member,4
2025-05-25,C0091,S005,Home Needs,Home & Lifestyle,Lamp,1,899,0,899.0,UPI,Non-Member,5
2025-05-25,C0276,S006,Beauty Corner,Beauty,Lip Balm,2,249,10,448.2,Cash,Member,5
2025-05-25,C0333,S004,Mobile Zone,Electronics,Bluetooth Speaker,2,1799,0,3598.0,Cash,Non-Member,5
2025-05-26,C0047,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,Cash,Non-Member,4
2025-05-26,C0172,S006,Beauty Corner,Beauty,Moisturizer,2,599,20,958.4,Cash,Non-Member,4
2025-05-28,C0350,S006,Beauty Corner,Beauty,Perfume,1,999,10,899.1,UPI,Member,4
2025-05-28,C0152,S004,Mobile Zone,Electronics,Power Bank,1,999,20,799.2,UPI,Member,3
2025-05-28,C0178,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Cash,Non-Member,4
2025-05-29,C0208,S001,Fashion Hub,Fashion,Jacket,1,2499,0,2499.0,UPI,Member,5
2025-05-29,C0193,S005,Home Needs,Home & Lifestyle,Cushion,1,499,15,424.15,UPI,Member,3
2025-05-29,C0214,S004,Mobile Zone,Electronics,Smart Watch,2,2999,0,5998.0,Card,Non-Member,4
2025-05-30,C0474,S008,Book House,Books,Children Book,2,299,20,478.4,Card,Member,3
2025-05-31,C0145,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,10,3238.2,UPI,Non-Member,5
2025-05-31,C0428,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,Cash,Non-Member,5
2025-05-31,C0485,S001,Fashion Hub,Fashion,Jacket,2,2499,0,4998.0,Card,Member,5
2025-05-31,C0218,S008,Book House,Books,Magazine,1,149,5,141.55,Cash,Non-Member,5
2025-06-01,C0103,S001,Fashion Hub,Fashion,Sneakers,3,1999,10,5397.3,Card,Member,4
2025-06-01,C0014,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,20,559.2,Card,Member,4
2025-06-02,C0258,S004,Mobile Zone,Electronics,Power Bank,1,999,15,849.15,UPI,Non-Member,4
2025-06-03,C0344,S008,Book House,Books,Children Book,2,299,10,538.2,Cash,Member,4
2025-06-03,C0013,S004,Mobile Zone,Electronics,Smart Watch,1,2999,5,2849.05,UPI,Member,4
2025-06-03,C0320,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,20,1677.6,Card,Non-Member,4
2025-06-03,C0463,S008,Book House,Books,Notebook,2,199,10,358.2,Card,Non-Member,4
2025-06-04,C0344,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,UPI,Non-Member,4
2025-06-04,C0166,S006,Beauty Corner,Beauty,Lip Balm,2,249,10,448.2,UPI,Non-Member,5
2025-06-05,C0199,S008,Book House,Books,Novel,3,399,0,1197.0,Card,Non-Member,5
2025-06-05,C0029,S008,Book House,Books,Notebook,1,199,0,199.0,Card,Member,5
2025-06-05,C0271,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,5,1234.05,UPI,Non-Member,4
2025-06-05,C0396,S005,Home Needs,Home & Lifestyle,Bottle,3,399,5,1137.15,Card,Non-Member,4
2025-06-06,C0176,S003,Tech World,Electronics,Smart Watch,1,2999,5,2849.05,UPI,Member,4
2025-06-07,C0180,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,0,3897.0,Cash,Non-Member,5
2025-06-09,C0085,S002,Style Point,Fashion,Jacket,3,2499,5,7122.15,Cash,Non-Member,4
2025-06-09,C0009,S008,Book House,Books,Business Book,3,699,0,2097.0,Card,Member,3
2025-06-10,C0242,S004,Mobile Zone,Electronics,Bluetooth Speaker,3,1799,15,4587.45,Card,Member,5
2025-06-10,C0153,S002,Style Point,Fashion,Shirt,2,999,20,1598.4,Card,Non-Member,3
2025-06-12,C0171,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,UPI,Member,5
2025-06-12,C0444,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,UPI,Non-Member,4
2025-06-12,C0090,S006,Beauty Corner,Beauty,Perfume,2,999,20,1598.4,UPI,Member,5
2025-06-13,C0010,S007,Sports Arena,Sports,Football,1,899,20,719.2,Cash,Member,3
2025-06-13,C0401,S004,Mobile Zone,Electronics,Smart Watch,1,2999,15,2549.15,Card,Member,4
2025-06-13,C0040,S003,Tech World,Electronics,Smart Watch,3,2999,15,7647.45,UPI,Member,3
2025-06-14,C0120,S008,Book House,Books,Children Book,1,299,10,269.1,UPI,Non-Member,5
2025-06-14,C0412,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Cash,Non-Member,3
2025-06-14,C0410,S002,Style Point,Fashion,Jeans,1,1499,10,1349.1,Cash,Non-Member,4
2025-06-14,C0053,S001,Fashion Hub,Fashion,Jeans,2,1499,15,2548.3,UPI,Member,5
2025-06-14,C0265,S004,Mobile Zone,Electronics,Smart Watch,1,2999,20,2399.2,UPI,Non-Member,4
2025-06-14,C0159,S008,Book House,Books,Notebook,3,199,0,597.0,Card,Non-Member,3
2025-06-15,C0289,S005,Home Needs,Home & Lifestyle,Lamp,3,899,20,2157.6,UPI,Non-Member,4
2025-06-16,C0086,S006,Beauty Corner,Beauty,Perfume,2,999,0,1998.0,Cash,Non-Member,3
2025-06-16,C0340,S007,Sports Arena,Sports,Football,3,899,0,2697.0,Cash,Member,4
2025-06-16,C0090,S001,Fashion Hub,Fashion,Sneakers,2,1999,0,3998.0,UPI,Member,3
2025-06-16,C0415,S006,Beauty Corner,Beauty,Shampoo,1,499,0,499.0,UPI,Non-Member,3
2025-06-17,C0405,S002,Style Point,Fashion,Jacket,1,2499,15,2124.15,Card,Member,5
2025-06-17,C0167,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,20,559.2,Cash,Non-Member,5
2025-06-18,C0391,S008,Book House,Books,Business Book,1,699,0,699.0,UPI,Member,4
2025-06-20,C0268,S002,Style Point,Fashion,Jacket,2,2499,10,4498.2,UPI,Member,4
2025-06-20,C0234,S003,Tech World,Electronics,Headphones,1,1499,5,1424.05,Cash,Member,5
2025-06-21,C0217,S005,Home Needs,Home & Lifestyle,Bottle,1,399,10,359.1,Card,Non-Member,5
2025-06-24,C0213,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,0,699.0,Cash,Non-Member,4
2025-06-25,C0244,S008,Book House,Books,Business Book,1,699,0,699.0,Card,Non-Member,4
2025-06-25,C0135,S003,Tech World,Electronics,Smart Watch,1,2999,0,2999.0,Cash,Member,4
2025-06-26,C0156,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,0,1299.0,UPI,Member,5
2025-06-27,C0234,S006,Beauty Corner,Beauty,Face Wash,2,399,0,798.0,Card,Member,4
2025-06-27,C0137,S005,Home Needs,Home & Lifestyle,Lamp,2,899,10,1618.2,Card,Member,3
2025-06-29,C0041,S006,Beauty Corner,Beauty,Face Wash,2,399,5,758.1,Cash,Member,4
2025-06-29,C0499,S004,Mobile Zone,Electronics,Headphones,3,1499,5,4272.15,UPI,Non-Member,3
2025-06-29,C0446,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Cash,Non-Member,5
2025-06-29,C0433,S001,Fashion Hub,Fashion,Jacket,1,2499,20,1999.2,Card,Non-Member,5
2025-06-29,C0096,S003,Tech World,Electronics,Power Bank,1,999,10,899.1,UPI,Member,4
2025-06-30,C0192,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,5,2468.1,UPI,Non-Member,3
2025-06-30,C0082,S003,Tech World,Electronics,Headphones,3,1499,5,4272.15,UPI,Non-Member,4
2025-07-01,C0409,S005,Home Needs,Home & Lifestyle,Bottle,1,399,0,399.0,Card,Non-Member,4
2025-07-01,C0213,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Card,Non-Member,4
2025-07-02,C0137,S004,Mobile Zone,Electronics,Keyboard,1,1299,20,1039.2,Card,Non-Member,4
2025-07-02,C0119,S002,Style Point,Fashion,Sneakers,2,1999,20,3198.4,Cash,Non-Member,4
2025-07-03,C0150,S001,Fashion Hub,Fashion,Shirt,2,999,0,1998.0,Cash,Non-Member,4
2025-07-03,C0441,S006,Beauty Corner,Beauty,Perfume,2,999,15,1698.3,UPI,Member,5
2025-07-05,C0497,S003,Tech World,Electronics,Headphones,2,1499,15,2548.3,Card,Member,5
2025-07-05,C0121,S003,Tech World,Electronics,Keyboard,2,1299,15,2208.3,Cash,Non-Member,4
2025-07-08,C0404,S006,Beauty Corner,Beauty,Face Wash,3,399,0,1197.0,UPI,Non-Member,5
2025-07-08,C0425,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,UPI,Member,4
2025-07-09,C0156,S002,Style Point,Fashion,Jacket,2,2499,10,4498.2,Card,Member,3
2025-07-10,C0080,S007,Sports Arena,Sports,Cricket Bat,3,1999,0,5997.0,Cash,Non-Member,5
2025-07-10,C0386,S004,Mobile Zone,Electronics,Keyboard,2,1299,10,2338.2,Card,Member,4
2025-07-10,C0260,S005,Home Needs,Home & Lifestyle,Bottle,1,399,5,379.05,Card,Member,5
2025-07-10,C0345,S008,Book House,Books,Novel,2,399,5,758.1,UPI,Non-Member,4
2025-07-11,C0387,S006,Beauty Corner,Beauty,Lip Balm,1,249,10,224.1,Cash,Non-Member,4
2025-07-11,C0113,S001,Fashion Hub,Fashion,Jeans,3,1499,10,4047.3,Cash,Member,3
2025-07-11,C0341,S006,Beauty Corner,Beauty,Face Wash,1,399,15,339.15,Card,Non-Member,4
2025-07-12,C0099,S001,Fashion Hub,Fashion,Jacket,1,2499,5,2374.05,Card,Non-Member,5
2025-07-12,C0379,S001,Fashion Hub,Fashion,Jacket,2,2499,0,4998.0,UPI,Member,5
2025-07-12,C0359,S006,Beauty Corner,Beauty,Lip Balm,1,249,15,211.65,Cash,Non-Member,5
2025-07-12,C0261,S002,Style Point,Fashion,Jacket,1,2499,10,2249.1,UPI,Member,4
2025-07-12,C0167,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Member,4
2025-07-13,C0086,S005,Home Needs,Home & Lifestyle,Cushion,1,499,5,474.05,UPI,Non-Member,4
2025-07-13,C0202,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Card,Member,5
2025-07-13,C0184,S004,Mobile Zone,Electronics,Headphones,2,1499,5,2848.1,Cash,Non-Member,5
2025-07-14,C0201,S008,Book House,Books,Novel,3,399,10,1077.3,Card,Non-Member,4
2025-07-14,C0042,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,Card,Non-Member,5
2025-07-14,C0393,S006,Beauty Corner,Beauty,Perfume,1,999,20,799.2,Cash,Non-Member,4
2025-07-14,C0422,S008,Book House,Books,Magazine,2,149,10,268.2,Cash,Non-Member,4
2025-07-14,C0377,S003,Tech World,Electronics,Power Bank,1,999,5,949.05,UPI,Member,3
2025-07-14,C0076,S006,Beauty Corner,Beauty,Lip Balm,2,249,15,423.3,Cash,Member,3
2025-07-14,C0446,S001,Fashion Hub,Fashion,Shirt,1,999,5,949.05,Card,Member,5
2025-07-14,C0302,S006,Beauty Corner,Beauty,Perfume,1,999,5,949.05,Card,Non-Member,5
2025-07-15,C0398,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,20,1439.2,Card,Non-Member,4
2025-07-16,C0245,S006,Beauty Corner,Beauty,Moisturizer,3,599,0,1797.0,Cash,Non-Member,4
2025-07-16,C0292,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,0,2097.0,UPI,Member,4
2025-07-16,C0178,S008,Book House,Books,Magazine,1,149,15,126.65,Cash,Non-Member,4
2025-07-17,C0102,S003,Tech World,Electronics,Power Bank,1,999,0,999.0,Card,Non-Member,3
2025-07-17,C0260,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,Cash,Non-Member,4
2025-07-17,C0342,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Cash,Non-Member,5
2025-07-18,C0066,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,20,1439.2,Card,Non-Member,4
2025-07-18,C0018,S002,Style Point,Fashion,Sneakers,2,1999,20,3198.4,Cash,Non-Member,5
2025-07-19,C0012,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,UPI,Non-Member,5
2025-07-19,C0399,S008,Book House,Books,Notebook,2,199,20,318.4,UPI,Member,5
